City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,pozo colorado,-23.4923,-58.7972,27.02,62,100,3.68,PY,1680058816
361,arcata,40.8665,-124.0828,7.33,88,100,0.89,US,1680058817
362,andenes,69.3143,16.1194,-5.6,73,3,3.09,NO,1680058817
363,kaeo,-35.1,173.7833,19.62,51,0,5.13,NZ,1680058818
364,ilulissat,69.2167,-51.1,-28.12,92,8,2.01,GL,1680058818
365,cayenne,4.9333,-52.3333,23.02,94,75,2.57,GF,1680058819
366,boca do acre,-8.7522,-67.3978,22.58,97,85,0.64,BR,1680058555
367,anadyr,64.75,177.4833,-1.72,92,75,9.83,RU,1680058820
368,kutum,14.2,24.6667,18.61,18,5,4.01,SD,1680058820
369,mizdah,31.4451,12.9801,10.39,81,13,4.14,LY,1680058821
370,ibra,22.6906,58.5334,22.46,75,0,0.49,OM,1680058824
371,jiaojiang,28.6803,121.4428,13.33,88,100,0.41,CN,1680058825
372,namatanai,-3.6667,152.4333,28.43,74,55,1.84,PG,1680058825
373,norman wells,65.282,-126.8329,-7.48,88,69,3.19,CA,1680058826
374,sharjah,25.3573,55.4033,22.93,70,0,10.36,AE,1680058827
375,palera,25.0167,79.2333,27.67,18,1,2.24,IN,1680058827
376,micheweni,-4.9667,39.8333,26.97,82,100,5.79,TZ,1680058828
377,riyadh,24.6877,46.7219,17.08,30,0,2.05,SA,1680058472
378,buala,-8.145,159.5921,28.41,76,85,3.01,SB,1680058828
379,sorland,67.667,12.6934,-2.08,56,6,4.45,NO,1680058829
380,altamira,-3.2033,-52.2064,22.45,99,100,1.17,BR,1680058573
381,san rafael,-34.6177,-68.3301,23.02,30,0,3.31,AR,1680058254
382,aspe,38.3451,-0.7672,11.96,88,20,2.06,ES,1680058830
383,sabalgarh,26.25,77.4,25.8,25,7,2.27,IN,1680058830
384,arkhangelsk,64.5401,40.5433,-7.94,67,20,3.0,RU,1680058572
385,labuan,5.2767,115.2417,29.2,79,20,1.54,MY,1680058777
386,katangli,51.7102,143.2326,6.43,68,82,4.83,RU,1680058831
387,antsla,57.8256,26.5406,-2.87,81,100,3.65,EE,1680058832
388,beira,-19.8436,34.8389,20.21,88,54,2.01,MZ,1680058832
389,chivay,-15.6383,-71.6011,7.12,97,100,2.05,PE,1680058832
390,akyab,20.15,92.9,27.16,70,3,1.03,MM,1680058833
391,valverde del camino,37.5751,-6.7543,11.13,55,100,1.39,ES,1680058833
392,menongue,-14.6585,17.691,16.68,95,54,0.96,AO,1680058833
393,uvat,59.1433,68.8953,-5.7,75,100,5.97,RU,1680058834
394,salvador,13.8333,-88.9167,25.03,63,67,0.94,SV,1680058834
395,kamenka,51.3223,42.7678,8.24,69,100,8.77,RU,1680058834
396,litovko,49.2361,135.1742,7.85,45,13,4.47,RU,1680058835
397,palana,59.1167,159.9667,-4.7,85,100,12.27,RU,1680058835
398,adrar,20.5022,-10.0711,24.67,8,0,4.67,MR,1680058837
399,ust-ilimsk,58.0006,102.6619,0.22,99,100,2.95,RU,1680058838
400,oromocto,45.8351,-66.4792,-1.04,100,100,0.0,CA,1680058839
401,progreso,21.2833,-89.6667,25.75,86,24,7.89,MX,1680058839
402,wuan,31.6836,112.0044,17.3,50,100,0.71,CN,1680058840
403,sabana de torres,7.3915,-73.4957,24.47,84,100,1.21,CO,1680058840
404,naryan-mar,67.6713,53.087,-11.75,87,20,5.21,RU,1680058840
405,rio muerto,27.4167,-110.2333,19.0,39,0,3.62,MX,1680058841
406,mount pleasant,32.7941,-79.8626,17.22,96,0,0.45,US,1680058838
407,seminole,28.7086,-81.2081,25.7,76,88,0.45,US,1680058574
408,ust-nera,64.5667,143.2,-4.76,89,100,2.62,RU,1680058842
409,shingu,33.7333,135.9833,19.02,33,100,1.48,JP,1680058842
410,monopoli,40.9559,17.2896,8.18,53,8,4.69,IT,1680058843
411,kadoma,34.7333,135.5833,18.99,23,68,1.38,JP,1680058843
412,borovoy,55.4333,86.0833,3.6,87,100,3.0,RU,1680058843
413,kununurra,-15.7667,128.7333,33.99,43,96,2.06,AU,1680058765
414,yecla,38.6137,-1.1147,5.44,68,46,1.44,ES,1680058844
415,surgut,61.25,73.4167,-10.9,78,40,7.15,RU,1680058844
416,broadstairs,51.3591,1.4394,9.33,85,100,1.79,GB,1680058845
417,popondetta,-8.7537,148.2534,33.7,47,11,2.52,PG,1680058845
418,marataizes,-21.0433,-40.8244,24.04,86,81,0.47,BR,1680058734
419,pipri,19.8,75.5333,27.75,21,50,2.76,IN,1680058845
420,victoria,22.2855,114.1577,21.09,89,100,5.81,HK,1680058612
421,esperance,-33.8667,121.9,21.87,45,10,2.24,AU,1680058846
422,colotlan,22.1,-103.2667,18.5,11,16,3.68,MX,1680058846
423,rio gallegos,-51.6226,-69.2181,2.65,63,10,8.09,AR,1680058846
424,ghimes-faget,46.5833,26.0667,-2.3,89,100,1.43,RO,1680058847
425,ouadda,8.0777,22.4007,21.98,66,18,1.86,CF,1680058847
426,gibsons,49.3997,-123.5027,11.12,54,0,0.45,CA,1680058847
427,celestun,20.8667,-90.4,25.77,87,11,9.77,MX,1680058848
428,mogadishu,2.0371,45.3438,27.63,72,56,4.08,SO,1680058848
429,duiwelskloof,-23.6934,30.14,13.69,83,2,3.34,ZA,1680058848
430,abu samrah,35.3029,37.1841,11.17,83,0,5.6,SY,1680058849
431,giyon,8.5333,37.9833,15.85,80,100,1.51,ET,1680058849
432,dutse,11.7594,9.3392,21.57,13,25,3.61,NG,1680058850
433,loknya,56.83,30.1467,-2.52,97,100,5.37,RU,1680058850
434,kahului,20.8947,-156.47,26.58,77,99,1.34,US,1680058567
435,tondela,40.5167,-8.0833,12.01,82,59,1.95,PT,1680058851
436,macas,-2.3167,-78.1167,19.39,94,60,2.04,EC,1680058833
437,severo-kurilsk,50.6789,156.125,-0.21,78,30,6.23,RU,1680058851
438,fukue,32.6881,128.8419,14.72,59,100,4.02,JP,1680058852
439,kloulklubed,7.0419,134.2556,27.28,68,92,1.56,PW,1680058852
440,nyagan,62.1406,65.3936,-12.25,93,12,2.8,RU,1680058852
441,taywarah,33.35,64.4167,3.71,78,100,1.29,AF,1680058853
442,san cristobal,7.7669,-72.225,19.52,89,91,2.01,VE,1680058853
443,romanovka,51.7443,42.7527,8.2,70,100,8.33,RU,1680058854
444,saedinenie,42.2667,24.55,1.86,47,1,5.93,BG,1680058854
445,emba,48.8264,58.1442,7.89,95,20,3.28,KZ,1680058854
446,oktyabrskoye,43.0645,44.7417,7.08,87,0,5.0,RU,1680058855
447,jever,53.5833,7.9,4.55,89,100,7.55,DE,1680058855
448,ibimirim,-8.5406,-37.6903,22.36,82,10,3.92,BR,1680058855
449,mountain home,43.133,-115.6912,8.01,53,100,7.86,US,1680058774
450,yellandu,17.6,80.3333,27.94,65,84,3.55,IN,1680058856
451,noumea,-22.2763,166.4572,28.99,71,96,5.52,NC,1680058165
452,uray,60.1247,64.7758,-5.59,74,83,6.09,RU,1680058856
453,buchanan,5.8808,-10.0467,25.54,87,100,2.63,LR,1680058856
454,paso de carrasco,-34.8603,-56.0522,21.08,61,0,3.66,UY,1680058808
455,hereford,52.0568,-2.7148,10.41,95,100,0.45,GB,1680058857
456,bar harbor,44.3876,-68.2039,3.28,81,99,2.68,US,1680058857
457,teacapan,22.55,-105.75,17.95,83,6,0.93,MX,1680058858
458,shelburne,44.0787,-80.2041,0.98,67,11,2.79,CA,1680058858
459,awjilah,29.1081,21.2869,14.56,59,0,6.21,LY,1680058858
460,finschhafen,-6.6024,147.8681,33.45,50,7,2.85,PG,1680058858
461,vao,-22.6667,167.4833,24.81,78,100,6.46,NC,1680058859
462,yasothon,15.75,104.1333,32.94,44,19,4.43,TH,1680058859
463,riohacha,11.5444,-72.9072,25.57,75,77,6.11,CO,1680058740
464,dryden,49.7833,-92.7503,-11.03,92,100,4.04,CA,1680058860
465,karangampel,-6.4622,108.4519,28.14,72,52,1.34,ID,1680058860
466,cockburn town,21.4612,-71.1419,25.13,73,0,8.9,TC,1680058860
467,hambantota,6.1241,81.1185,27.19,94,20,1.54,LK,1680058860
468,srandakan,-7.9386,110.2506,31.91,60,85,0.57,ID,1680058861
469,kargasok,59.0556,80.8572,3.64,90,100,8.32,RU,1680058861
470,vostok,46.4856,135.8833,7.12,41,8,4.03,RU,1680058861
471,mackay,-21.15,149.2,33.16,61,80,2.79,AU,1680058862
472,idaho falls,43.4666,-112.0341,2.31,74,0,3.09,US,1680058245
473,jacareacanga,-6.2222,-57.7528,23.87,94,100,0.9,BR,1680058862
474,awka,6.2101,7.0741,25.61,84,100,1.57,NG,1680058863
475,amarpur,25.0333,86.9,29.55,19,5,1.58,IN,1680058863
476,manaure,11.7751,-72.4445,25.15,83,100,9.54,CO,1680058863
477,bestobe,52.4994,73.0975,5.46,58,0,5.12,KZ,1680058864
478,yumen,40.2833,97.2,11.53,14,100,6.46,CN,1680058864
479,huilong,31.8111,121.655,16.75,40,100,5.13,CN,1680058865
480,tamworth,52.634,-1.6959,10.18,95,99,4.16,GB,1680058865
481,sivaki,52.6333,126.75,-1.21,85,100,8.92,RU,1680058865
482,asyut,27.181,31.1837,18.37,23,0,2.56,EG,1680058866
483,eyl,7.9803,49.8164,26.51,79,93,1.15,SO,1680058866
484,junin,-34.5838,-60.9433,21.05,75,0,3.84,AR,1680058866
485,sivas,39.7916,37.0019,3.7,72,63,3.6,TR,1680058867
486,ugoofaaru,5.6667,73.0,27.33,72,50,1.53,MV,1680058867
487,havoysund,70.9963,24.6622,-2.87,75,82,2.21,NO,1680058868
488,leeds,53.7964,-1.5477,9.63,91,40,4.12,GB,1680058856
489,sheridan,44.8333,-106.9173,-2.61,71,100,0.0,US,1680058868
490,thessalon,46.2501,-83.5666,-1.84,96,99,0.35,CA,1680058844
491,huron,41.1501,-82.5499,3.71,76,57,2.19,US,1680058456
492,filadelfia,39.9523,-75.1638,7.83,59,75,3.36,US,1680058703
493,klaksvik,62.2266,-6.589,4.51,75,100,12.96,FO,1680058869
494,maibong,25.3,93.1667,29.14,23,1,0.96,IN,1680058870
495,raahe,64.6833,24.4833,-5.95,96,100,4.49,FI,1680058870
496,lompoc,34.6391,-120.4579,12.1,91,100,4.63,US,1680058807
497,kurilsk,45.2333,147.8833,3.0,69,2,1.78,RU,1680058871
498,liwale,-9.7667,37.9333,20.89,99,100,1.24,TZ,1680058871
499,isiro,2.7739,27.616,17.67,99,100,1.3,CD,1680058872
500,collie,-33.3667,116.15,22.29,38,29,4.46,AU,1680058872
501,berlevag,70.8578,29.0864,-3.03,80,100,2.06,NO,1680058873
502,nsanje,-16.92,35.262,20.8,98,100,1.35,MW,1680058873
503,durant,33.994,-96.3708,10.95,54,0,3.6,US,1680058803
504,vila franca do campo,37.7167,-25.4333,15.23,84,7,8.39,PT,1680058874
505,faya,18.3851,42.4509,13.32,47,18,1.3,SA,1680058875
506,norrtalje,59.758,18.705,-5.55,96,20,1.77,SE,1680058846
507,garissa,-0.4536,39.6401,26.37,74,53,4.53,KE,1680058875
508,tabou,4.423,-7.3528,26.13,88,3,2.25,CI,1680058876
509,shalakusha,62.2247,40.2539,-0.81,91,100,4.25,RU,1680058876
510,kizukuri,40.8061,140.3861,11.73,48,40,2.58,JP,1680058875
511,magadan,59.5667,150.8,-6.37,85,100,2.75,RU,1680058877
512,lyubech,51.7026,30.6569,-2.55,95,100,8.97,UA,1680058877
513,dzilam gonzalez,21.2833,-88.9333,26.47,53,5,3.56,MX,1680058878
514,sao miguel,-5.4667,-35.3667,25.36,81,58,4.08,BR,1680058878
515,ilo,-17.6394,-71.3375,22.71,83,100,1.3,PE,1680058879
516,pokaran,26.9167,71.9167,25.92,39,5,3.94,IN,1680058879
517,remedios,22.4947,-79.5458,25.33,75,81,2.9,CU,1680058879
518,samarai,-10.6167,150.6667,29.36,67,2,4.79,PG,1680058880
519,northam,51.0333,-4.2167,10.34,97,100,6.49,GB,1680058880
520,pingliang,35.5392,106.6861,14.46,33,43,4.33,CN,1680058881
521,lar,26.2039,83.9717,27.9,21,0,1.93,IN,1680058882
522,west wendover,40.7391,-114.0733,7.03,43,100,0.35,US,1680058672
523,haines junction,60.7522,-137.5108,-1.72,94,93,1.46,CA,1680058882
524,yatou,37.15,122.3833,14.91,45,71,6.79,CN,1680058883
525,petropavlovsk-kamchatskiy,53.0452,158.6483,1.33,44,20,7.0,RU,1680058883
526,redlands,34.0556,-117.1825,15.62,41,0,4.12,US,1680058843
527,mehamn,71.0357,27.8492,-3.05,86,40,2.06,NO,1680058884
528,aitape,-3.1374,142.3475,29.9,65,100,3.04,PG,1680058885
529,parrita,9.5201,-84.3225,26.47,78,18,1.14,CR,1680058885
530,patiya,22.2931,91.9762,28.51,60,1,0.75,BD,1680058886
531,manta,-0.95,-80.7333,27.44,69,75,2.09,EC,1680058832
532,lagoa,39.05,-27.9833,13.92,76,0,14.43,PT,1680058886
533,hami,42.8,93.45,17.65,11,1,3.32,CN,1680058887
534,coihaique,-45.5752,-72.0662,-2.18,96,23,2.39,CL,1680058888
535,mednogorsk,51.4128,57.595,4.55,90,96,11.5,RU,1680058888
536,balclutha,-46.2339,169.75,11.31,47,83,2.5,NZ,1680058888
537,berbera,10.4396,45.0143,27.2,80,100,1.73,SO,1680058889
538,pundaguitan,6.3711,126.1689,27.24,76,100,2.08,PH,1680058889
539,kota bahru,6.1333,102.2386,32.8,69,89,1.69,MY,1680058890
540,gazli,40.1333,63.45,17.7,46,32,6.02,UZ,1680058890
541,pishin,30.5803,66.9961,13.73,60,97,1.7,PK,1680058890
542,koubia,11.5833,-11.9,22.58,24,99,1.53,GN,1680058890
543,laguna,38.421,-121.4238,9.05,91,75,4.12,US,1680058891
544,lake cowichan,48.825,-124.0546,8.18,65,5,1.56,CA,1680058840
545,koumac,-20.5667,164.2833,26.82,74,100,3.43,NC,1680058892
546,boke,10.9409,-14.2967,22.02,89,99,2.0,GN,1680058892
547,comodoro rivadavia,-45.8667,-67.5,7.92,46,0,12.86,AR,1680058717
548,boyolangu,-8.1181,111.8935,29.68,66,96,0.64,ID,1680058893
549,grand gaube,-20.0064,57.6608,24.1,75,26,4.15,MU,1680058893
550,hessisch oldendorf,52.1667,9.25,6.0,81,75,3.6,DE,1680058893
551,banjar,-8.19,114.9675,29.9,64,98,0.52,ID,1680058893
552,nantucket,41.2835,-70.0995,1.1,75,22,2.39,US,1680058894
553,bonavista,48.6499,-53.1147,-1.18,92,100,7.59,CA,1680058894
554,oprisor,44.2833,23.0833,0.02,58,0,7.51,RO,1680058895
555,seoul,37.5683,126.9778,15.66,41,20,2.06,KR,1680058471
556,fereydunshahr,32.941,50.121,1.44,72,0,1.05,IR,1680058895
557,wanning,18.8003,110.3967,26.08,80,44,3.89,CN,1680058896
558,proletariy,58.4342,31.7046,-0.11,96,100,4.57,RU,1680058896
559,huanren,41.2647,125.3667,13.02,31,82,4.41,CN,1680058897
560,dicabisagan,17.0818,122.4157,27.81,69,100,2.06,PH,1680058897
561,porto novo,6.4965,2.6036,26.72,85,84,2.14,BJ,1680058897
562,udachnyy,66.4167,112.4,-18.33,86,100,1.42,RU,1680058897
563,kandrian,-6.2167,149.55,28.97,73,44,3.44,PG,1680058898
564,bac,45.3919,19.2367,0.0,74,35,3.23,RS,1680058898
565,pilibanga,29.4916,74.079,25.54,30,99,5.06,IN,1680058882
